location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,market_equity,monthly,vw_cap,-1,612,223,1945-12-31,0.0143329346147042
usa,market_equity,monthly,vw_cap,-1,615,224,1946-01-31,0.0375191098445327
usa,market_equity,monthly,vw_cap,-1,623,227,1946-02-28,-0.00624887734711573
usa,market_equity,monthly,vw_cap,-1,624,227,1946-03-31,-0.0124640307068431
usa,market_equity,monthly,vw_cap,-1,627,228,1946-04-30,0.015556945830091
usa,market_equity,monthly,vw_cap,-1,630,230,1946-05-31,0.0132634554100637
usa,market_equity,monthly,vw_cap,-1,636,232,1946-06-30,-0.00331679545732295
usa,market_equity,monthly,vw_cap,-1,636,232,1946-07-31,-0.0147060691635284
usa,market_equity,monthly,vw_cap,-1,644,235,1946-08-31,-0.0249482182562327
usa,market_equity,monthly,vw_cap,-1,647,236,1946-09-30,-0.0425199206462937
usa,market_equity,monthly,vw_cap,-1,649,236,1946-10-31,-0.00487836402772215
usa,market_equity,monthly,vw_cap,-1,650,237,1946-11-30,-0.00492506487049012
usa,market_equity,monthly,vw_cap,-1,653,238,1946-12-31,-0.011246167952233
usa,market_equity,monthly,vw_cap,-1,657,239,1947-01-31,0.0350410534895733
usa,market_equity,monthly,vw_cap,-1,660,240,1947-02-28,0.0105329372992552
usa,market_equity,monthly,vw_cap,-1,660,241,1947-03-31,-0.0185587742592709
usa,market_equity,monthly,vw_cap,-1,663,242,1947-04-30,-0.0348259530202468
usa,market_equity,monthly,vw_cap,-1,663,242,1947-05-31,-0.0341334821412035
usa,market_equity,monthly,vw_cap,-1,664,242,1947-06-30,-0.00758141552966429
usa,market_equity,monthly,vw_cap,-1,667,243,1947-07-31,0.022916074200487
usa,market_equity,monthly,vw_cap,-1,669,244,1947-08-31,0.0057740165155669
usa,market_equity,monthly,vw_cap,-1,673,245,1947-09-30,0.01022095733145
usa,market_equity,monthly,vw_cap,-1,673,246,1947-10-31,0.0102659333552212
usa,market_equity,monthly,vw_cap,-1,675,246,1947-11-30,-0.0119385484300706
usa,market_equity,monthly,vw_cap,-1,678,247,1947-12-31,-0.0187763500357793
usa,market_equity,monthly,vw_cap,-1,681,248,1948-01-31,0.027816092229553
usa,market_equity,monthly,vw_cap,-1,684,249,1948-02-29,-0.0213764464536495
usa,market_equity,monthly,vw_cap,-1,685,250,1948-03-31,-0.00403655524629858
usa,market_equity,monthly,vw_cap,-1,688,251,1948-04-30,-0.00871311210076667
usa,market_equity,monthly,vw_cap,-1,690,251,1948-05-31,0.0152061320555567
usa,market_equity,monthly,vw_cap,-1,690,252,1948-06-30,-0.00265920732569503
usa,market_equity,monthly,vw_cap,-1,693,252,1948-07-31,-0.00341169180434033
usa,market_equity,monthly,vw_cap,-1,695,254,1948-08-31,-0.0147959547899812
usa,market_equity,monthly,vw_cap,-1,696,254,1948-09-30,-0.00712314287673207
usa,market_equity,monthly,vw_cap,-1,696,254,1948-10-31,-0.00684726161956525
usa,market_equity,monthly,vw_cap,-1,697,254,1948-11-30,-0.0153619770285335
usa,market_equity,monthly,vw_cap,-1,698,254,1948-12-31,-0.0308605576385889
usa,market_equity,monthly,vw_cap,-1,698,254,1949-01-31,0.0129296893963833
usa,market_equity,monthly,vw_cap,-1,701,255,1949-02-28,-0.0301884036534039
usa,market_equity,monthly,vw_cap,-1,704,257,1949-03-31,0.0239245415396248
usa,market_equity,monthly,vw_cap,-1,705,257,1949-04-30,-0.0154502608824508
usa,market_equity,monthly,vw_cap,-1,708,258,1949-05-31,-0.0292401083507292
usa,market_equity,monthly,vw_cap,-1,709,258,1949-06-30,-0.0212114028396613
usa,market_equity,monthly,vw_cap,-1,710,259,1949-07-31,0.00650341624015673
usa,market_equity,monthly,vw_cap,-1,711,259,1949-08-31,0.00511033855677703
usa,market_equity,monthly,vw_cap,-1,712,259,1949-09-30,0.0132268223645163
usa,market_equity,monthly,vw_cap,-1,716,261,1949-10-31,0.0115070983134383
usa,market_equity,monthly,vw_cap,-1,717,261,1949-11-30,-0.0163130288080052
usa,market_equity,monthly,vw_cap,-1,717,261,1949-12-31,0.0235535763026742
usa,market_equity,monthly,vw_cap,-1,715,261,1950-01-31,0.0280413125426431
usa,market_equity,monthly,vw_cap,-1,717,261,1950-02-28,0.0017339140616077
usa,market_equity,monthly,vw_cap,-1,719,262,1950-03-31,-0.0183951810678059
usa,market_equity,monthly,vw_cap,-1,720,263,1950-04-30,0.0220410644279373
usa,market_equity,monthly,vw_cap,-1,721,263,1950-05-31,-0.00902363573288086
usa,market_equity,monthly,vw_cap,-1,723,264,1950-06-30,-0.0142316135783429
usa,market_equity,monthly,vw_cap,-1,724,264,1950-07-31,0.0489364870229043
usa,market_equity,monthly,vw_cap,-1,727,265,1950-08-31,0.00853928890598268
usa,market_equity,monthly,vw_cap,-1,730,266,1950-09-30,0.000777467551524407
usa,market_equity,monthly,vw_cap,-1,732,267,1950-10-31,0.00599133208540016
usa,market_equity,monthly,vw_cap,-1,733,267,1950-11-30,-0.0075396228400089
usa,market_equity,monthly,vw_cap,-1,734,267,1950-12-31,0.0324385146370754
usa,market_equity,monthly,vw_cap,-1,733,267,1951-01-31,0.0283306384621447
usa,market_equity,monthly,vw_cap,-1,734,268,1951-02-28,0.0010289333761171
usa,market_equity,monthly,vw_cap,-1,735,268,1951-03-31,-0.0116982588553852
usa,market_equity,monthly,vw_cap,-1,738,269,1951-04-30,-0.00890984502982151
usa,market_equity,monthly,vw_cap,-1,741,270,1951-05-31,-0.00970259323033031
usa,market_equity,monthly,vw_cap,-1,740,270,1951-06-30,-0.0296070075737269
usa,market_equity,monthly,vw_cap,-1,743,271,1951-07-31,-0.0214927885674045
usa,market_equity,monthly,vw_cap,-1,743,271,1951-08-31,0.017400948032456
usa,market_equity,monthly,vw_cap,-1,743,271,1951-09-30,0.0098137013514877
usa,market_equity,monthly,vw_cap,-1,743,271,1951-10-31,0.00265056383497324
usa,market_equity,monthly,vw_cap,-1,743,271,1951-11-30,-0.00586066599876235
usa,market_equity,monthly,vw_cap,-1,746,272,1951-12-31,-0.0234460869774655
usa,market_equity,monthly,vw_cap,-1,747,272,1952-01-31,-0.00315597563146457
usa,market_equity,monthly,vw_cap,-1,749,273,1952-02-29,0.00490915967026769
usa,market_equity,monthly,vw_cap,-1,749,273,1952-03-31,-0.0179921521238124
usa,market_equity,monthly,vw_cap,-1,749,273,1952-04-30,0.00293841982027084
usa,market_equity,monthly,vw_cap,-1,749,273,1952-05-31,-0.0113490801491015
usa,market_equity,monthly,vw_cap,-1,749,273,1952-06-30,-0.00837875851277553
usa,market_equity,monthly,vw_cap,-1,751,274,1952-07-31,-0.00425555796569523
usa,market_equity,monthly,vw_cap,-1,752,274,1952-08-31,0.0113659300113068
usa,market_equity,monthly,vw_cap,-1,752,274,1952-09-30,0.00560222245826169
usa,market_equity,monthly,vw_cap,-1,758,276,1952-10-31,-0.00824993542512672
usa,market_equity,monthly,vw_cap,-1,757,276,1952-11-30,-0.00644895692300258
usa,market_equity,monthly,vw_cap,-1,757,276,1952-12-31,-0.00658883991778182
usa,market_equity,monthly,vw_cap,-1,757,276,1953-01-31,0.0415431767005047
usa,market_equity,monthly,vw_cap,-1,757,276,1953-02-28,0.0207724711419858
usa,market_equity,monthly,vw_cap,-1,757,276,1953-03-31,-0.00616464711855161
usa,market_equity,monthly,vw_cap,-1,757,276,1953-04-30,0.00714384817141997
usa,market_equity,monthly,vw_cap,-1,757,276,1953-05-31,-0.000780817122674129
usa,market_equity,monthly,vw_cap,-1,757,276,1953-06-30,-0.0150441461642965
usa,market_equity,monthly,vw_cap,-1,759,276,1953-07-31,-0.00973343864878584
usa,market_equity,monthly,vw_cap,-1,757,276,1953-08-31,-0.0138382904922245
usa,market_equity,monthly,vw_cap,-1,756,276,1953-09-30,-0.0180375342554884
